Date,Open,High,Low,Actual,Adj Close,Volume,Predicted,Price Diff,MACD,Signal,RSI
2024-05-21,191.09,192.73,190.92,192.35,192.13,42309400,192.8856786,1.2702970999999934,5.13999678069672,3.985488552857034,73.6862667948204
2024-05-22,192.27,192.82,190.27,190.9,190.68,34648500,191.2188599,-1.6668186999999932,5.114575220849986,4.211305886455625,69.45203215008559
2024-05-23,190.98,191.0,186.63,186.88,186.66,51005900,187.0177039,-4.201156000000026,4.715688526145584,4.312182414393617,59.2813679042178
2024-05-24,188.82,190.58,188.04,189.98,189.76,36294600,190.4214155,3.4037116000000083,4.59672386760343,4.36909070503558,63.69640464469523
2024-05-28,191.51,193.0,189.1,189.99,189.77,52280100,190.3799987,-0.04141680000000747,4.451931341764379,4.38565883238134,63.71007406865547
2024-05-29,189.61,192.25,189.51,190.29,190.07,53068000,191.2743004,0.8943016999999998,4.311687267767809,4.370864519458634,64.14622956241584
2024-05-30,190.76,192.18,190.63,191.29,191.07,49947900,191.9692663,0.6949658999999997,4.2324454745480296,4.343180710476513,65.62912091955899
2024-05-31,191.44,192.57,189.91,192.25,192.03,75158300,192.2648976,0.295631300000025,4.198709648241419,4.314286498029494,67.03852976219194
2024-06-03,192.9,194.99,192.52,194.03,193.81,50080500,194.5400675,2.2751698999999803,4.266424204289052,4.304714039281405,69.53316549137803
2024-06-04,194.64,195.32,193.03,194.35,194.13,47471400,194.4451368,-0.09493069999999193,4.2963837658159605,4.303047984588316,69.97313763036637
2024-06-05,195.4,196.9,194.87,195.87,195.64,54156800,196.3624684,1.9173316000000113,4.392148279652503,4.320868043601154,72.03867865882175
2024-06-06,195.69,196.5,194.17,194.48,194.26,41181800,194.9644223,-1.3980461000000162,4.30624129442873,4.317942693766669,67.4680304058462
2024-06-07,194.65,196.94,194.14,196.89,196.66,53103900,197.1486355,2.1842132000000163,4.382111989259897,4.3307765528653155,70.9137981499949
2024-06-10,196.9,197.3,192.15,193.12,192.9,97262100,193.0292501,-4.119385399999999,4.090875502426655,4.2827963427775835,60.17615284865887
2024-06-11,193.65,207.16,193.63,207.15,206.91,172373300,206.6942262,13.66497609999999,4.935281383085197,4.413293350839107,75.2161570907685
2024-06-12,207.37,220.2,206.9,213.07,212.82,198134300,214.1168704,7.422644200000008,6.0128611313722615,4.733206906945738,78.84641475070845
2024-06-13,214.74,216.75,211.6,214.24,213.99,97862700,213.5836374,-0.533233000000024,6.881929468276695,5.16295141921193,79.48595651827983
2024-06-14,213.85,215.17,211.3,212.49,212.24,70122700,212.4618466,-1.1217907999999852,7.344795778178707,5.599320291005285,75.79481014475162
2024-06-17,213.37,218.95,212.72,216.67,216.42,93728300,217.2096717,4.7478251,7.95718624003149,6.070893480810526,78.37764571243575
2024-06-18,217.59,218.63,213.0,214.29,214.04,79943300,214.1700025,-3.0396691999999916,8.156441601995624,6.488003105047546,73.56436579588502
2024-06-20,213.93,214.24,208.85,209.68,209.44,86172500,209.730663,-4.439339500000017,7.851853163625691,6.7607731167631755,65.21071155952596
2024-06-21,210.39,211.89,207.11,207.49,207.25,246421400,208.4246781,-1.3059848999999986,7.349034835402762,6.878425460491093,61.630313991273106
2024-06-24,207.72,212.7,206.59,208.14,207.9,80727000,209.5922099,1.1675318000000061,6.923191018870227,6.88737857216692,62.292071554922714
2024-06-25,209.15,211.38,208.61,209.07,208.83,56713900,210.1289637,0.5367538000000138,6.584843971514346,6.826871652036405,63.26820040774963
2024-06-26,211.5,214.86,210.64,213.25,213.0,66213200,213.6522207,3.5232569999999725,6.578163590007449,6.777130039630615,67.35822784440055
2024-06-27,214.69,215.74,212.35,214.1,213.85,49772700,213.9821432,0.3299225000000092,6.565771113442082,6.734858254392909,68.13522983747912
2024-06-28,215.77,216.07,210.3,210.62,210.38,82542700,210.5152357,-3.4669074999999907,6.20363146811664,6.628612897137656,61.6634838495535
2024-07-01,212.09,217.51,211.92,216.75,216.5,60402900,217.1088284,6.593592699999988,6.338210019863169,6.57053232168276,67.51648568442991
2024-07-02,216.15,220.38,215.1,220.27,220.02,58046200,220.0294592,2.920630799999998,6.652216463312868,6.586869150008782,70.31878525388066
2024-07-03,220.0,221.55,219.03,221.55,221.29,37369800,221.4180018,1.3885426000000223,6.924532435094704,6.654401807025967,71.28874933473254
2024-07-05,221.65,226.45,221.65,226.34,226.08,60412400,226.3631961,4.945194299999997,7.441081616005306,6.811737768821835,74.62997020402514
2024-07-08,227.09,227.85,223.25,227.82,227.56,59085900,226.5527154,0.1895193000000006,7.879049417391002,7.025200098535668,75.57573986165951
2024-07-09,227.93,229.4,226.37,228.68,228.42,48076100,228.5961985,2.043483100000003,8.201000835372497,7.260360245903034,76.1325308387299
2024-07-10,229.3,233.08,229.25,232.98,232.71,62627700,233.1769717,4.580773199999982,8.702803218858065,7.548848840494041,78.74197695398124
2024-07-11,231.39,232.39,225.77,227.57,227.31,64710600,227.2597577,-5.917214000000001,8.565209038183127,7.752120880031859,68.58255259493666
2024-07-12,228.92,232.64,228.68,230.54,230.27,53046500,231.5064881,4.246730400000018,8.596721186791854,7.921040941383858,70.80920572081818
2024-07-15,236.48,237.23,233.09,234.4,234.13,62631300,234.2120059,2.7055177999999955,8.83136208741925,8.103105170590936,73.44352073150725
2024-07-16,235.0,236.27,232.33,234.82,234.55,43234300,234.6049951,0.39298919999998816,8.948059521387506,8.27209604075025,73.72140920658202
2024-07-17,229.45,231.46,226.64,228.88,228.62,57345900,229.23098,-5.374015100000008,8.463670792771325,8.310410991154466,63.58716554379608
2024-07-18,230.28,230.44,222.27,224.18,223.92,66034600,223.6796088,-5.551371199999977,7.612783090376638,8.1708854109989,56.91976002075941
2024-07-19,224.82,226.8,223.28,224.31,224.05,49151500,225.3529897,1.6733808999999837,6.869748188610174,7.910657966521156,57.05389478972805
2024-07-22,227.01,227.78,223.09,223.96,223.7,48201800,224.2719119,-1.0810778000000028,6.181390380233466,7.564804449263619,56.54344283000544
2024-07-23,224.37,226.94,222.68,225.01,224.75,39960300,225.4639932,1.1920813000000123,5.655396195548178,7.182922798520531,57.76427364858162
2024-07-24,224.0,224.8,217.13,218.54,218.29,61777600,218.3413436,-7.122649600000017,4.6627181739793855,6.678881873612302,48.687750105883666
2024-07-25,218.93,220.85,214.62,217.49,217.24,51391200,217.5183719,-0.8229716999999823,3.7480819100838687,6.092721880906616,47.38643065701247
2024-07-26,218.7,219.49,216.01,217.96,217.71,41601300,218.0983165,0.5799446000000046,3.0262662399653095,5.479430752718355,48.05569151508412
2024-07-29,216.96,219.3,215.75,218.24,217.99,36311800,218.6891829,0.5908663999999817,2.448589960072269,4.873262594189137,48.476176604356716
2024-07-30,219.19,220.33,216.12,218.8,218.55,41643800,218.5006716,-0.1885112999999876,2.0127627896709157,4.301162633285493,49.359111390723115
2024-07-31,221.44,223.82,220.63,222.08,221.82,50036300,222.5574724,4.056800799999991,1.9100177098445386,3.8229336485973024,54.298995811431375
2024-08-01,224.37,224.48,217.02,218.36,218.11,62501000,217.6042516,-4.953220799999997,1.5110007075891758,3.3605470603956773,48.51836293648463
2024-08-02,219.15,225.6,217.71,219.86,219.61,105568600,221.131011,3.526759400000003,1.300819287502037,2.9486015058169497,50.79315704695614
2024-08-05,199.09,213.5,196.0,209.27,209.03,119548600,209.7836093,-11.347401700000006,0.2765367585163858,2.414188556356837,38.020154288680274
2024-08-06,205.3,209.99,201.07,207.23,206.99,69660500,207.2360004,-2.5476089,-0.6918502571677436,1.7929807936519209,36.135050132228976
2024-08-07,206.9,213.64,206.39,209.82,209.58,63516400,211.1999367,3.9639363000000003,-1.236064012963908,1.1871718323287552,40.18968583081693
2024-08-08,213.11,214.2,208.83,213.31,213.06,47161100,212.2978081,1.0978714000000025,-1.3699515536821139,0.6757471551265815,45.23515411189837
2024-08-09,212.1,216.78,211.97,216.24,215.99,42201600,216.448799,4.150990900000011,-1.225505022294044,0.2954967196424564,49.11605911983088
2024-08-12,216.07,219.51,215.6,217.53,217.53,38028100,218.0550114,1.606212400000004,-0.995462810838518,0.03730481354626153,50.77017602102061
2024-08-13,219.01,221.89,219.01,221.27,221.27,44155300,221.6257927,3.570781299999993,-0.5055384251016619,-0.07126383418332316,55.30642733729268
2024-08-14,220.57,223.03,219.7,221.72,221.72,41960600,222.0392485,0.41345580000000837,-0.08003597559155651,-0.07301826246496984,55.833760210179385
2024-08-15,224.6,225.35,222.76,224.72,224.72,46414000,224.4897091,2.4504605999999853,0.49356321961539606,0.04029803395110334,59.282894433934196
2024-08-16,223.92,226.83,223.65,226.05,226.05,44340200,226.4580815,1.9683723999999927,1.0434365125027227,0.24092572966142725,60.74646449855145
2024-08-19,225.72,225.99,223.04,225.89,225.89,40687800,225.3714684,-1.086613099999994,1.4495943743090152,0.4826594585909449,60.464890262763404
2024-08-20,225.77,227.17,225.45,226.51,226.51,30299000,227.0838965,1.712428100000011,1.8007483187519995,0.7462772306231559,61.21511402660908
2024-08-21,226.52,227.98,225.05,226.4,226.4,34765500,226.8315619,-0.25233460000001173,2.0465726533583393,1.0063363151701927,60.99396734350771
2024-08-22,227.79,228.34,223.9,224.53,224.53,43695300,224.7019051,-2.1296567999999922,2.0666735120571786,1.21840375454759,57.210163934797045
2024-08-23,225.66,228.22,224.33,226.84,226.84,38677300,227.2826986,2.5807934999999986,2.2431437174530515,1.4233517471286823,60.47227370935108
2024-08-26,226.76,227.28,223.89,227.18,227.18,30602200,226.7566731,-0.5260255000000029,2.3829634656412395,1.615274090831194,60.94422247831354
2024-08-27,226.0,228.85,224.89,228.03,228.03,35934600,228.3868577,1.6301846000000069,2.533158841393913,1.798851040943738,62.16058255590896
2024-08-28,227.92,229.86,225.68,226.49,226.49,38052200,227.1610322,-1.2258255000000133,2.49911637121275,1.9389041069975406,58.59969157081558
2024-08-29,230.1,232.92,228.88,229.79,229.79,51906300,230.6349382,3.4739059999999995,2.707212824817674,2.0925658505615674,63.43365201774541
2024-08-30,230.19,230.4,227.48,229.0,229.0,52990800,228.9797216,-1.6552165999999886,2.7763799856213325,2.2293286775735206,61.57996342508214
2024-09-03,228.55,229.0,221.17,222.77,222.77,50190600,222.360203,-6.619518599999992,2.3019510661869163,2.2438531552962,49.3358958167666
2024-09-04,221.66,221.78,217.48,220.85,220.85,43840200,220.4556198,-1.904583200000019,1.7508520430837393,2.145252932853708,46.281722544513265
2024-09-05,221.63,225.48,221.52,222.38,222.38,36615400,223.8758748,3.4202549999999974,1.4211778564007886,2.0004379175631244,48.99158571234386
2024-09-06,223.95,225.24,219.77,220.82,220.82,48423000,221.0603157,-2.8155591000000015,1.0222459112059141,1.8047995162916826,46.42029584186177
2024-09-09,220.82,221.27,216.71,220.91,220.91,67180000,220.0872169,-0.9730988000000025,0.7052223540166835,1.5848840838366829,46.59444387696146
2024-09-10,218.92,221.48,216.73,220.11,220.11,51591000,220.2424387,0.15522180000002095,0.38498768836680597,1.3449048047427075,45.18846744453981
2024-09-11,221.46,223.09,217.89,222.66,222.66,44587100,221.8667168,1.624278099999998,0.3331230621354848,1.142548456221263,50.33300851906722
2024-09-12,222.5,223.55,219.82,222.77,222.77,37498200,222.452906,0.5861892000000068,0.2974670380268094,0.9735321725823725,50.54862910281705
2024-09-13,223.58,224.04,221.91,222.5,222.5,36766600,222.837879,0.3849729999999738,0.24460300730888207,0.8277463395276745,49.97513089349468
2024-09-16,216.54,217.22,213.92,216.32,216.32,59357400,216.4721779,-6.3657010999999954,-0.29259363222578827,0.603678345176982,39.05341067520858
2024-09-17,215.75,216.9,214.5,216.79,216.79,45519300,217.1890427,0.7168647999999962,-0.6726469124056678,0.3484132936604521,40.125117138131394
2024-09-18,217.55,222.71,217.54,220.69,220.69,59894900,221.6481276,4.459084900000022,-0.651632850866747,0.14840406475501228,48.256002738097955
2024-09-19,224.99,229.82,224.63,228.87,228.87,66781300,228.9461225,7.297994899999992,0.024792785391582584,0.12368180888232636,60.40214181979894
2024-09-20,229.97,233.09,227.62,228.2,228.2,318679900,228.9069435,-0.03917899999999008,0.501026058409991,0.1991506587878593,59.1768589372871
2024-09-23,227.34,229.45,225.81,226.47,226.47,54146000,227.0929109,-1.8140326000000186,0.7304278984283314,0.30540610671595375,56.0170539781834
2024-09-24,228.65,229.35,225.73,227.37,227.37,43556100,227.309076,0.216165100000012,0.9736295919078657,0.43905080375433614,57.294587708959746
2024-09-25,224.93,227.29,224.02,226.37,226.37,42308700,226.9438032,-0.36527280000001383,1.0733046555524481,0.5659015741139586,55.37014111018708
2024-09-26,227.3,228.5,225.41,227.52,227.52,36636700,227.6598505,0.7160473000000138,1.2309041537861845,0.6989020900484038,57.15252017519433
2024-09-27,228.46,229.52,227.3,227.79,227.79,34026000,228.403484,0.7436334999999872,1.3618906079148019,0.8314997936216834,57.58085860440536
2024-09-30,230.04,233.0,229.65,233.0,233.0,54541900,233.1763036,4.77281960000002,1.8646077374125127,1.0381213823798492,64.87726097823304
2024-10-01,229.52,229.65,223.74,226.21,226.21,63285000,225.6045493,-7.571754300000009,1.695572921635403,1.1696116902309601,52.2607498899389
2024-10-02,225.89,227.37,223.02,226.78,226.78,32880600,226.5396392,0.9350899000000084,1.5892855540421067,1.2535464629931896,53.08553964398625
2024-10-03,225.14,226.81,223.32,225.67,225.67,34044200,226.0461519,-0.4934872999999982,1.3993534506109881,1.2827078605167495,51.229362492555296
2024-10-04,227.9,228.0,224.13,226.8,226.8,37245100,226.3854291,0.33927719999999795,1.3247416493402966,1.2911146182814588,53.02991056523745
2024-10-07,224.5,225.69,221.33,221.69,221.69,39505400,222.3808675,-4.004561600000017,0.8435530113152367,1.2016022968882145,44.948476961014684
2024-10-08,224.3,225.98,223.25,225.77,225.77,31855700,226.0469701,3.6661026000000163,0.7824103118789196,1.1177638998863555,51.32647342899213
2024-10-09,225.23,229.75,224.83,229.54,229.54,33591100,229.7213614,3.6743912999999964,1.0263308714444292,1.0994772941979702,56.357851255900165
2024-10-10,227.78,229.5,227.17,229.04,229.04,28183500,229.3919957,-0.329365700000011,1.1658546047627851,1.1127527563109332,55.537883489016046
2024-10-11,229.3,229.41,227.34,227.55,227.55,31759200,227.8877513,-1.5042444000000046,1.1430215798154677,1.11880652101184,53.060383364860535
2024-10-14,228.7,231.73,228.6,231.3,231.3,39882100,231.7973178,3.909566500000011,1.4112518699015766,1.1772955907897875,58.12356747125785
2024-10-15,233.61,237.49,232.37,233.85,233.85,64751400,234.6182336,2.8209157999999945,1.8087399676054758,1.3035844661529252,61.1892672301741
2024-10-16,231.6,232.12,229.84,231.78,231.78,34082200,231.7812787,-2.836954899999995,1.93442163996491,1.4297519009153223,57.50875108312078
2024-10-17,233.43,233.85,230.52,232.15,232.15,32993800,232.0433503,0.26207159999998453,2.0403611651472033,1.5518737537616984,57.99510170389559
2024-10-18,236.18,236.18,234.01,235.0,235.0,46431500,234.9911666,2.947816300000028,2.3274606659008725,1.7069911361895334,61.63747905048332
2024-10-21,234.45,236.85,234.45,236.48,236.48,36254500,237.0602759,2.0691092999999796,2.643935081979663,1.8943799253475593,63.4117820819656
2024-10-22,233.89,236.22,232.6,235.86,235.86,38846600,235.9855002,-1.0747757000000036,2.8122961192837863,2.077963164134805,62.11568774947971
2024-10-23,234.08,235.14,227.76,230.76,230.76,52287000,230.2303131,-5.7551871000000006,2.505316349430501,2.1634338011939445,52.59303298049793
2024-10-24,229.98,230.82,228.41,230.57,230.57,31109500,230.935618,0.7053049000000158,2.221097824908071,2.17496660593677,52.27152627795528
2024-10-25,229.74,233.22,229.57,231.41,231.41,38802300,232.5660989,1.6304808999999807,2.0401163846137536,2.1479965616721666,53.62138995637925
2024-10-28,233.32,234.73,232.55,233.4,233.4,36087100,234.0786245,1.5125256000000036,2.0338190580627895,2.1251610609502913,56.74265533907005
2024-10-29,233.1,234.33,232.32,233.67,233.67,35417200,234.1197428,0.041118300000022145,2.027246291584845,2.105578107077202,57.163884490368936
2024-10-30,232.61,233.47,229.55,230.1,230.1,47070900,230.5536487,-3.566094100000015,1.7142078415911612,2.0273040539799942,50.20281784220791
2024-10-31,229.34,229.83,225.37,225.91,225.91,64370100,226.3853572,-4.168291500000009,1.1151696503814037,1.8448771732602762,43.50646477096792
2024-11-01,220.97,225.35,220.27,222.91,222.91,65242200,224.2680584,-2.117298799999986,0.3938130088309606,1.5546643403744134,39.44914057312876
